216,344,1496,3695,840,Inf,9,0,0,0,2.0997
216,375,1496,3695,840,Inf,9,0,0,0,2.0997
216,379,1496,3695,3695,0,4,0,0,0,0
216,385,1496,3695,1468,Inf,6,0,0,0,1.8995
216,389,1496,3695,1468,Inf,6,0,0,0,1.8995
216,390,1496,3695,1468,Inf,6,0,0,0,1.8995
291,293,1496,7763,840,Inf,7,0,0,0,0.52734
291,296,1496,7763,10155,Inf,3,0,0,0,1.1256
291,304,1496,7763,2543,Inf,4,0,0,1,0.30453
291,339,1496,7763,10259,Inf,2,0,0,0,0.375
291,343,1496,7763,840,Inf,7,0,0,0,0.52734
291,344,1496,7763,840,Inf,7,0,0,0,0.52734
291,375,1496,7763,840,Inf,7,0,0,0,0.52734
291,379,1496,7763,3695,Inf,2,0,0,0,1.5723
291,385,1496,7763,1468,Inf,4,0,0,0,0.32716
291,389,1496,7763,1468,Inf,4,0,0,0,0.32716
291,390,1496,7763,1468,Inf,4,0,0,0,0.32716
293,296,1496,840,10155,4,10,1,2443,0,2.7857
293,304,1496,840,2543,Inf,11,0,0,1,0.83187
293,339,1496,840,10259,Inf,9,0,0,0,0.90234
293,343,1496,840,840,0,14,0,0,0,0
293,344,1496,840,840,0,14,0,0,0,0
293,375,1496,840,840,0,14,0,0,0,0
293,379,1496,840,3695,Inf,9,0,0,0,2.0997
293,385,1496,840,1468,Inf,11,0,0,0,0.8545
293,389,1496,840,1468,Inf,11,0,0,0,0.8545
293,390,1496,840,1468,Inf,11,0,0,0,0.8545
296,304,1496,10155,2543,Inf,7,0,0,1,1.4301
296,339,1496,10155,10259,Inf,5,0,0,0,1.5006
296,343,1496,10155,840,4,10,1,2443,0,2.7857
296,344,1496,10155,840,4,10,1,2443,0,2.7857
296,375,1496,10155,840,4,10,1,2443,0,2.7857
296,379,1496,10155,3695,Inf,5,0,0,0,2.6979
296,385,1496,10155,1468,Inf,7,0,0,0,1.4527
296,389,1496,10155,1468,Inf,7,0,0,0,1.4527
296,390,1496,10155,1468,Inf,7,0,0,0,1.4527
304,339,1496,2543,10259,Inf,6,0,0,1,0.67953
304,343,1496,2543,840,Inf,11,0,0,1,0.83187
304,344,1496,2543,840,Inf,11,0,0,1,0.83187
304,375,1496,2543,840,Inf,11,0,0,1,0.83187
304,379,1496,2543,3695,Inf,6,0,0,1,1.8769
304,385,1496,2543,1468,Inf,8,0,0,1,0.63169
304,389,1496,2543,1468,Inf,8,0,0,1,0.63169
304,390,1496,2543,1468,Inf,8,0,0,1,0.63169
339,343,1496,10259,840,Inf,9,0,0,0,0.90234
339,344,1496,10259,840,Inf,9,0,0,0,0.90234
339,375,1496,10259,840,Inf,9,0,0,0,0.90234
339,379,1496,10259,3695,Inf,4,0,0,0,1.9473
339,385,1496,10259,1468,Inf,6,0,0,0,0.70216
339,389,1496,10259,1468,Inf,6,0,0,0,0.70216
339,390,1496,10259,1468,Inf,6,0,0,0,0.70216
343,344,1496,840,840,0,14,0,0,0,0
343,375,1496,840,840,0,14,0,0,0,0
343,379,1496,840,3695,Inf,9,0,0,0,2.0997
343,385,1496,840,1468,Inf,11,0,0,0,0.8545
343,389,1496,840,1468,Inf,11,0,0,0,0.8545
343,390,1496,840,1468,Inf,11,0,0,0,0.8545
344,375,1496,840,840,0,14,0,0,0,0
344,379,1496,840,3695,Inf,9,0,0,0,2.0997
344,385,1496,840,1468,Inf,11,0,0,0,0.8545
344,389,1496,840,1468,Inf,11,0,0,0,0.8545
344,390,1496,840,1468,Inf,11,0,0,0,0.8545
375,379,1496,840,3695,Inf,9,0,0,0,2.0997
375,385,1496,840,1468,Inf,11,0,0,0,0.8545
375,389,1496,840,1468,Inf,11,0,0,0,0.8545
375,390,1496,840,1468,Inf,11,0,0,0,0.8545
379,385,1496,3695,1468,Inf,6,0,0,0,1.8995
379,389,1496,3695,1468,Inf,6,0,0,0,1.8995
379,390,1496,3695,1468,Inf,6,0,0,0,1.8995
385,389,1496,1468,1468,0,8,0,0,0,0
385,390,1496,1468,1468,0,8,0,0,0,0
389,390,1496,1468,1468,0,8,0,0,0,0
56,70,1497,11737,5548,Inf,7,0,0,0,0.8828
56,75,1497,11737,5549,Inf,8,0,0,0,0.7068
56,82,1497,11737,21392,Inf,3,0,0,0,0.37934
56,83,1497,11737,7164,Inf,13,0,0,0,0.9308
56,87,1497,11737,6365,Inf,4,0,0,0,1.2543
56,157,1497,11737,11803,Inf,6,0,0,0,0.56684
56,170,1497,11737,6365,Inf,4,0,0,0,1.2543
56,172,1497,11737,11724,Inf,7,0,0,0,0.53934
56,177,1497,11737,773,Inf,9,0,0,0,1.0208
56,178,1497,11737,834,Inf,6,0,0,0,0.56684
56,216,1497,11737,3695,Inf,5,0,0,0,1.5885
56,291,1497,11737,7763,Inf,3,0,0,0,0.37934
56,293,1497,11737,840,Inf,10,0,0,1,1.59
56,296,1497,11737,10155,Inf,6,0,0,0,0.68489
56,304,1497,11737,2543,Inf,6,0,0,0,0.74913
56,339,1497,11737,10259,Inf,5,0,0,0,0.75434
56,343,1497,11737,840,Inf,10,0,0,1,1.59
56,344,1497,11737,840,Inf,10,0,0,1,1.59
56,375,1497,11737,840,Inf,10,0,0,1,1.59
56,379,1497,11737,3695,Inf,5,0,0,0,1.5885
56,385,1497,11737,1468,2,8,0,0,0,0.9
56,389,1497,11737,1468,2,8,0,0,0,0.9
56,390,1497,11737,1468,2,8,0,0,0,0.9
70,75,1497,5548,5549,1,9,0,0,0,0.4
70,82,1497,5548,21392,Inf,4,0,0,0,0.50346
70,83,1497,5548,7164,3,14,0,0,0,1.6
70,87,1497,5548,6365,Inf,5,0,0,0,1.3785
70,157,1497,5548,11803,Inf,7,0,0,0,0.69096
70,170,1497,5548,6365,Inf,5,0,0,0,1.3785
70,172,1497,5548,11724,Inf,8,0,0,0,0.66346
70,177,1497,5548,773,Inf,10,0,0,0,1.1449
70,178,1497,5548,834,Inf,7,0,0,0,0.69096
70,216,1497,5548,3695,Inf,6,0,0,0,1.7126
70,291,1497,5548,7763,Inf,4,0,0,0,0.50346
70,293,1497,5548,840,Inf,11,0,0,1,1.7142
70,296,1497,5548,10155,Inf,7,0,0,0,0.80901
70,304,1497,5548,2543,Inf,7,0,0,0,0.87325
70,339,1497,5548,10259,Inf,6,0,0,0,0.87846
70,343,1497,5548,840,Inf,11,0,0,1,1.7142
70,344,1497,5548,840,Inf,11,0,0,1,1.7142
70,375,1497,5548,840,Inf,11,0,0,1,1.7142
70,379,1497,5548,3695,Inf,6,0,0,0,1.7126
70,385,1497,5548,1468,Inf,9,0,0,0,0.80098
70,389,1497,5548,1468,Inf,9,0,0,0,0.80098
70,390,1497,5548,1468,Inf,9,0,0,0,0.80098
75,82,1497,5549,21392,Inf,5,0,0,0,0.32746
75,83,1497,5549,7164,2,15,0,0,0,1.2
75,87,1497,5549,6365,Inf,6,0,0,0,1.2025
75,157,1497,5549,11803,Inf,8,0,0,0,0.51496
75,170,1497,5549,6365,Inf,6,0,0,0,1.2025
75,172,1497,5549,11724,Inf,9,0,0,0,0.48746
75,177,1497,5549,773,Inf,11,0,0,0,0.96888
75,178,1497,5549,834,Inf,8,0,0,0,0.51496
75,216,1497,5549,3695,Inf,7,0,0,0,1.5366
75,291,1497,5549,7763,Inf,5,0,0,0,0.32746
75,293,1497,5549,840,Inf,12,0,0,1,1.5382
75,296,1497,5549,10155,Inf,8,0,0,0,0.63301
75,304,1497,5549,2543,Inf,8,0,0,0,0.69725
75,339,1497,5549,10259,Inf,7,0,0,0,0.70246
75,343,1497,5549,840,Inf,12,0,0,1,1.5382
75,344,1497,5549,840,Inf,12,0,0,1,1.5382
75,375,1497,5549,840,Inf,12,0,0,1,1.5382
75,379,1497,5549,3695,Inf,7,0,0,0,1.5366
75,385,1497,5549,1468,Inf,10,0,0,0,0.62498
75,389,1497,5549,1468,Inf,10,0,0,0,0.62498
75,390,1497,5549,1468,Inf,10,0,0,0,0.62498
82,83,1497,21392,7164,Inf,10,0,0,0,0.55146
82,87,1497,21392,6365,Inf,1,0,0,0,0.875
82,157,1497,21392,11803,Inf,3,0,0,0,0.1875
82,170,1497,21392,6365,Inf,1,0,0,0,0.875
82,172,1497,21392,11724,Inf,4,0,0,0,0.16
82,177,1497,21392,773,Inf,6,0,0,0,0.64143
82,178,1497,21392,834,Inf,3,0,0,0,0.1875
82,216,1497,21392,3695,Inf,2,0,0,0,1.2092
82,291,1497,21392,7763,Inf,0,0,0,0,1.8663e-29
82,293,1497,21392,840,Inf,7,0,0,1,1.2107
82,296,1497,21392,10155,Inf,3,0,0,0,0.30556
82,304,1497,21392,2543,Inf,3,0,0,0,0.36979
82,339,1497,21392,10259,Inf,2,0,0,0,0.375
82,343,1497,21392,840,Inf,7,0,0,1,1.2107
82,344,1497,21392,840,Inf,7,0,0,1,1.2107
82,375,1497,21392,840,Inf,7,0,0,1,1.2107
82,379,1497,21392,3695,Inf,2,0,0,0,1.2092
82,385,1497,21392,1468,Inf,5,0,0,0,0.29752
82,389,1497,21392,1468,Inf,5,0,0,0,0.29752
82,390,1497,21392,1468,Inf,5,0,0,0,0.29752
83,87,1497,7164,6365,Inf,11,0,0,0,1.4265
83,157,1497,7164,11803,Inf,13,0,0,0,0.73896
83,170,1497,7164,6365,Inf,11,0,0,0,1.4265
83,172,1497,7164,11724,Inf,14,0,0,0,0.71146
83,177,1497,7164,773,Inf,16,0,0,0,1.1929
83,178,1497,7164,834,Inf,13,0,0,0,0.73896
83,216,1497,7164,3695,Inf,12,0,0,0,1.7606
83,291,1497,7164,7763,Inf,10,0,0,0,0.55146
83,293,1497,7164,840,Inf,17,0,0,1,1.7622
83,296,1497,7164,10155,Inf,13,0,0,0,0.85701
83,304,1497,7164,2543,Inf,13,0,0,0,0.92125
83,339,1497,7164,10259,Inf,12,0,0,0,0.92646
83,343,1497,7164,840,Inf,17,0,0,1,1.7622
83,344,1497,7164,840,Inf,17,0,0,1,1.7622
83,375,1497,7164,840,Inf,17,0,0,1,1.7622
83,379,1497,7164,3695,Inf,12,0,0,0,1.7606
83,385,1497,7164,1468,Inf,15,0,0,0,0.84898
83,389,1497,7164,1468,Inf,15,0,0,0,0.84898
83,390,1497,7164,1468,Inf,15,0,0,0,0.84898
87,157,1497,6365,11803,Inf,4,0,0,0,1.0625
87,170,1497,6365,6365,0,2,0,0,0,0
87,172,1497,6365,11724,Inf,5,0,0,0,1.035
87,177,1497,6365,773,Inf,7,0,0,0,1.5164
87,178,1497,6365,834,Inf,4,0,0,0,1.0625
87,216,1497,6365,3695,Inf,3,0,0,0,2.0842
87,291,1497,6365,7763,Inf,1,0,0,0,0.875
87,293,1497,6365,840,Inf,8,0,0,1,2.0857
87,296,1497,6365,10155,Inf,4,0,0,0,1.1806
87,304,1497,6365,2543,Inf,4,0,0,0,1.2448
87,339,1497,6365,10259,2,3,0,0,0,2
87,343,1497,6365,840,Inf,8,0,0,1,2.0857
87,344,1497,6365,840,Inf,8,0,0,1,2.0857
87,375,1497,6365,840,Inf,8,0,0,1,2.0857
87,379,1497,6365,3695,Inf,3,0,0,0,2.0842
87,385,1497,6365,1468,Inf,6,0,0,0,1.1725
87,389,1497,6365,1468,Inf,6,0,0,0,1.1725
87,390,1497,6365,1468,Inf,6,0,0,0,1.1725
157,170,1497,11803,6365,Inf,4,0,0,0,1.0625
157,172,1497,11803,11724,Inf,7,0,0,0,0.3475
157,177,1497,11803,773,Inf,9,0,0,0,0.82893
157,178,1497,11803,834,Inf,6,0,0,0,0.375
157,216,1497,11803,3695,Inf,5,0,0,0,1.3967
157,291,1497,11803,7763,Inf,3,0,0,0,0.1875
157,293,1497,11803,840,Inf,10,0,0,1,1.3982
157,296,1497,11803,10155,Inf,6,0,0,0,0.49306
157,304,1497,11803,2543,Inf,6,0,0,0,0.55729
157,339,1497,11803,10259,Inf,5,0,0,0,0.5625
157,343,1497,11803,840,Inf,10,0,0,1,1.3982
157,344,1497,11803,840,Inf,10,0,0,1,1.3982
157,375,1497,11803,840,Inf,10,0,0,1,1.3982
157,379,1497,11803,3695,Inf,5,0,0,0,1.3967
157,385,1497,11803,1468,Inf,8,0,0,0,0.48502
157,389,1497,11803,1468,Inf,8,0,0,0,0.48502
157,390,1497,11803,1468,Inf,8,0,0,0,0.48502
170,172,1497,6365,11724,Inf,5,0,0,0,1.035
170,177,1497,6365,773,Inf,7,0,0,0,1.5164
170,178,1497,6365,834,Inf,4,0,0,0,1.0625
170,216,1497,6365,3695,Inf,3,0,0,0,2.0842
170,291,1497,6365,7763,Inf,1,0,0,0,0.875
170,293,1497,6365,840,Inf,8,0,0,1,2.0857
170,296,1497,6365,10155,Inf,4,0,0,0,1.1806
170,304,1497,6365,2543,Inf,4,0,0,0,1.2448
170,339,1497,6365,10259,2,3,0,0,0,2
170,343,1497,6365,840,Inf,8,0,0,1,2.0857
170,344,1497,6365,840,Inf,8,0,0,1,2.0857
170,375,1497,6365,840,Inf,8,0,0,1,2.0857
170,379,1497,6365,3695,Inf,3,0,0,0,2.0842
170,385,1497,6365,1468,Inf,6,0,0,0,1.1725
170,389,1497,6365,1468,Inf,6,0,0,0,1.1725
170,390,1497,6365,1468,Inf,6,0,0,0,1.1725
172,177,1497,11724,773,Inf,10,0,0,0,0.80143
172,178,1497,11724,834,Inf,7,0,0,0,0.3475
172,216,1497,11724,3695,Inf,6,0,0,0,1.3692
172,291,1497,11724,7763,Inf,4,0,0,0,0.16
172,293,1497,11724,840,Inf,11,0,0,1,1.3707
172,296,1497,11724,10155,Inf,7,0,0,0,0.46556
172,304,1497,11724,2543,Inf,7,0,0,0,0.52979
172,339,1497,11724,10259,Inf,6,0,0,0,0.535
172,343,1497,11724,840,Inf,11,0,0,1,1.3707
172,344,1497,11724,840,Inf,11,0,0,1,1.3707
172,375,1497,11724,840,Inf,11,0,0,1,1.3707
172,379,1497,11724,3695,Inf,6,0,0,0,1.3692
172,385,1497,11724,1468,Inf,9,0,0,0,0.45752
172,389,1497,11724,1468,Inf,9,0,0,0,0.45752
172,390,1497,11724,1468,Inf,9,0,0,0,0.45752
177,178,1497,773,834,Inf,9,0,0,0,0.82893
177,216,1497,773,3695,4,8,0,0,0,2.4
177,291,1497,773,7763,Inf,6,0,0,0,0.64143
177,293,1497,773,840,5,13,0,0,1,3.019
177,296,1497,773,10155,Inf,9,0,0,0,0.94698
177,304,1497,773,2543,Inf,9,0,0,0,1.0112
177,339,1497,773,10259,Inf,8,0,0,0,1.0164
177,343,1497,773,840,5,13,0,0,1,3.019
177,344,1497,773,840,5,13,0,0,1,3.019
177,375,1497,773,840,5,13,0,0,1,3.019
177,379,1497,773,3695,4,8,0,0,0,2.4
177,385,1497,773,1468,Inf,11,0,0,0,0.93895
177,389,1497,773,1468,Inf,11,0,0,0,0.93895
177,390,1497,773,1468,Inf,11,0,0,0,0.93895
178,216,1497,834,3695,Inf,5,0,0,0,1.3967
178,291,1497,834,7763,Inf,3,0,0,0,0.1875
178,293,1497,834,840,Inf,10,0,0,1,1.3982
178,296,1497,834,10155,Inf,6,0,0,0,0.49306
178,304,1497,834,2543,Inf,6,0,0,0,0.55729
178,339,1497,834,10259,Inf,5,0,0,0,0.5625
178,343,1497,834,840,Inf,10,0,0,1,1.3982
178,344,1497,834,840,Inf,10,0,0,1,1.3982
178,375,1497,834,840,Inf,10,0,0,1,1.3982
178,379,1497,834,3695,Inf,5,0,0,0,1.3967
178,385,1497,834,1468,Inf,8,0,0,0,0.48502
178,389,1497,834,1468,Inf,8,0,0,0,0.48502
178,390,1497,834,1468,Inf,8,0,0,0,0.48502
216,291,1497,3695,7763,Inf,2,0,0,0,1.2092
216,293,1497,3695,840,3,9,0,0,1,1.9524
216,296,1497,3695,10155,Inf,5,0,0,0,1.5147
216,304,1497,3695,2543,Inf,5,0,0,0,1.579
216,339,1497,3695,10259,Inf,4,0,0,0,1.5842
216,343,1497,3695,840,3,9,0,0,1,1.9524
216,344,1497,3695,840,3,9,0,0,1,1.9524
216,375,1497,3695,840,3,9,0,0,1,1.9524
216,379,1497,3695,3695,0,4,0,0,0,0
216,385,1497,3695,1468,Inf,7,0,0,0,1.5067
216,389,1497,3695,1468,Inf,7,0,0,0,1.5067
216,390,1497,3695,1468,Inf,7,0,0,0,1.5067
291,293,1497,7763,840,Inf,7,0,0,1,1.2107
291,296,1497,7763,10155,Inf,3,0,0,0,0.30556
291,304,1497,7763,2543,Inf,3,0,0,0,0.36979
291,339,1497,7763,10259,Inf,2,0,0,0,0.375
291,343,1497,7763,840,Inf,7,0,0,1,1.2107
291,344,1497,7763,840,Inf,7,0,0,1,1.2107
291,375,1497,7763,840,Inf,7,0,0,1,1.2107
291,379,1497,7763,3695,Inf,2,0,0,0,1.2092
291,385,1497,7763,1468,Inf,5,0,0,0,0.29752
291,389,1497,7763,1468,Inf,5,0,0,0,0.29752
291,390,1497,7763,1468,Inf,5,0,0,0,0.29752
293,296,1497,840,10155,Inf,10,0,0,1,1.5163
293,304,1497,840,2543,Inf,10,0,0,1,1.5805
293,339,1497,840,10259,Inf,9,0,0,1,1.5857
293,343,1497,840,840,0,14,0,0,1,0
293,344,1497,840,840,0,14,0,0,1,0
293,375,1497,840,840,0,14,0,0,1,0
293,379,1497,840,3695,3,9,0,0,1,1.9524
293,385,1497,840,1468,Inf,12,0,0,1,1.5082
293,389,1497,840,1468,Inf,12,0,0,1,1.5082
293,390,1497,840,1468,Inf,12,0,0,1,1.5082
296,304,1497,10155,2543,Inf,6,0,0,0,0.67535
296,339,1497,10155,10259,Inf,5,0,0,0,0.68056
296,343,1497,10155,840,Inf,10,0,0,1,1.5163
296,344,1497,10155,840,Inf,10,0,0,1,1.5163
296,375,1497,10155,840,Inf,10,0,0,1,1.5163
296,379,1497,10155,3695,Inf,5,0,0,0,1.5147
296,385,1497,10155,1468,Inf,8,0,0,0,0.60308
296,389,1497,10155,1468,Inf,8,0,0,0,0.60308
296,390,1497,10155,1468,Inf,8,0,0,0,0.60308
304,339,1497,2543,10259,Inf,5,0,0,0,0.74479
304,343,1497,2543,840,Inf,10,0,0,1,1.5805
304,344,1497,2543,840,Inf,10,0,0,1,1.5805
304,375,1497,2543,840,Inf,10,0,0,1,1.5805
304,379,1497,2543,3695,Inf,5,0,0,0,1.579
304,385,1497,2543,1468,Inf,8,0,0,0,0.66731
304,389,1497,2543,1468,Inf,8,0,0,0,0.66731
304,390,1497,2543,1468,Inf,8,0,0,0,0.66731
339,343,1497,10259,840,Inf,9,0,0,1,1.5857
339,344,1497,10259,840,Inf,9,0,0,1,1.5857
339,375,1497,10259,840,Inf,9,0,0,1,1.5857
339,379,1497,10259,3695,Inf,4,0,0,0,1.5842
339,385,1497,10259,1468,Inf,7,0,0,0,0.67252
339,389,1497,10259,1468,Inf,7,0,0,0,0.67252
339,390,1497,10259,1468,Inf,7,0,0,0,0.67252
343,344,1497,840,840,0,14,0,0,1,0
343,375,1497,840,840,0,14,0,0,1,0
343,379,1497,840,3695,3,9,0,0,1,1.9524
343,385,1497,840,1468,Inf,12,0,0,1,1.5082
343,389,1497,840,1468,Inf,12,0,0,1,1.5082
343,390,1497,840,1468,Inf,12,0,0,1,1.5082
344,375,1497,840,840,0,14,0,0,1,0
344,379,1497,840,3695,3,9,0,0,1,1.9524
344,385,1497,840,1468,Inf,12,0,0,1,1.5082
344,389,1497,840,1468,Inf,12,0,0,1,1.5082
344,390,1497,840,1468,Inf,12,0,0,1,1.5082
375,379,1497,840,3695,3,9,0,0,1,1.9524
375,385,1497,840,1468,Inf,12,0,0,1,1.5082
375,389,1497,840,1468,Inf,12,0,0,1,1.5082
375,390,1497,840,1468,Inf,12,0,0,1,1.5082
379,385,1497,3695,1468,Inf,7,0,0,0,1.5067
379,389,1497,3695,1468,Inf,7,0,0,0,1.5067
379,390,1497,3695,1468,Inf,7,0,0,0,1.5067
385,389,1497,1468,1468,0,10,0,0,0,0
385,390,1497,1468,1468,0,10,0,0,0,0
389,390,1497,1468,1468,0,10,0,0,0,0
56,70,1498,11737,5548,Inf,7,0,0,0,0.8828
56,75,1498,11737,5549,Inf,8,0,0,0,0.7068
56,82,1498,11737,21392,Inf,3,0,0,0,0.37934
56,83,1498,11737,7164,Inf,13,0,0,0,0.9308
56,87,1498,11737,6365,Inf,4,0,0,0,1.2543
56,157,1498,11737,11803,Inf,6,0,0,0,0.56684
56,170,1498,11737,6365,Inf,4,0,0,0,1.2543
56,172,1498,11737,11724,Inf,7,0,0,0,0.53934
56,177,1498,11737,773,Inf,9,0,0,0,1.2165
56,178,1498,11737,834,Inf,6,0,0,0,0.56684
56,216,1498,11737,3695,Inf,5,0,0,0,1.5105
56,291,1498,11737,7763,Inf,3,0,0,0,0.37934
56,293,1498,11737,840,Inf,9,0,0,1,1.2199
56,296,1498,11737,10155,Inf,8,0,0,1,1.6216
56,304,1498,11737,838,Inf,4,0,0,0,1.4991
56,339,1498,11737,10259,Inf,5,0,0,0,0.75434
56,343,1498,11737,840,Inf,9,0,0,1,1.2199
56,344,1498,11737,840,Inf,9,0,0,1,1.2199
56,375,1498,11737,840,Inf,9,0,0,1,1.2199
56,379,1498,11737,3695,Inf,5,0,0,0,1.5105
56,385,1498,11737,1468,2,8,0,0,0,0.9
56,389,1498,11737,1468,2,8,0,0,0,0.9
56,390,1498,11737,1468,2,8,0,0,0,0.9
70,75,1498,5548,5549,1,9,0,0,0,0.4
70,82,1498,5548,21392,Inf,4,0,0,0,0.50346
70,83,1498,5548,7164,3,14,0,0,0,1.6
70,87,1498,5548,6365,Inf,5,0,0,0,1.3785
70,157,1498,5548,11803,Inf,7,0,0,0,0.69096
70,170,1498,5548,6365,Inf,5,0,0,0,1.3785
70,172,1498,5548,11724,Inf,8,0,0,0,0.66346
70,177,1498,5548,773,Inf,10,0,0,0,1.3406
70,178,1498,5548,834,Inf,7,0,0,0,0.69096
70,216,1498,5548,3695,Inf,6,0,0,0,1.6346
70,291,1498,5548,7763,Inf,4,0,0,0,0.50346
70,293,1498,5548,840,Inf,10,0,0,1,1.344
70,296,1498,5548,10155,Inf,9,0,0,1,1.7457
70,304,1498,5548,838,Inf,5,0,0,0,1.6232
70,339,1498,5548,10259,Inf,6,0,0,0,0.87846
70,343,1498,5548,840,Inf,10,0,0,1,1.344
70,344,1498,5548,840,Inf,10,0,0,1,1.344
70,375,1498,5548,840,Inf,10,0,0,1,1.344
70,379,1498,5548,3695,Inf,6,0,0,0,1.6346
70,385,1498,5548,1468,Inf,9,0,0,0,0.80098
70,389,1498,5548,1468,Inf,9,0,0,0,0.80098
70,390,1498,5548,1468,Inf,9,0,0,0,0.80098
75,82,1498,5549,21392,Inf,5,0,0,0,0.32746
75,83,1498,5549,7164,2,15,0,0,0,1.2
75,87,1498,5549,6365,Inf,6,0,0,0,1.2025
75,157,1498,5549,11803,Inf,8,0,0,0,0.51496
75,170,1498,5549,6365,Inf,6,0,0,0,1.2025
75,172,1498,5549,11724,Inf,9,0,0,0,0.48746
75,177,1498,5549,773,Inf,11,0,0,0,1.1646
75,178,1498,5549,834,Inf,8,0,0,0,0.51496
75,216,1498,5549,3695,Inf,7,0,0,0,1.4586
75,291,1498,5549,7763,Inf,5,0,0,0,0.32746
75,293,1498,5549,840,Inf,11,0,0,1,1.168
75,296,1498,5549,10155,Inf,10,0,0,1,1.5697
75,304,1498,5549,838,Inf,6,0,0,0,1.4472
75,339,1498,5549,10259,Inf,7,0,0,0,0.70246
75,343,1498,5549,840,Inf,11,0,0,1,1.168
75,344,1498,5549,840,Inf,11,0,0,1,1.168
75,375,1498,5549,840,Inf,11,0,0,1,1.168
75,379,1498,5549,3695,Inf,7,0,0,0,1.4586
75,385,1498,5549,1468,Inf,10,0,0,0,0.62498
75,389,1498,5549,1468,Inf,10,0,0,0,0.62498
75,390,1498,5549,1468,Inf,10,0,0,0,0.62498
82,83,1498,21392,7164,Inf,10,0,0,0,0.55146
82,87,1498,21392,6365,Inf,1,0,0,0,0.875
82,157,1498,21392,11803,Inf,3,0,0,0,0.1875
82,170,1498,21392,6365,Inf,1,0,0,0,0.875
82,172,1498,21392,11724,Inf,4,0,0,0,0.16
82,177,1498,21392,773,Inf,6,0,0,0,0.83712
82,178,1498,21392,834,Inf,3,0,0,0,0.1875
82,216,1498,21392,3695,Inf,2,0,0,0,1.1311
82,291,1498,21392,7763,Inf,0,0,0,0,3.7028e-30
82,293,1498,21392,840,Inf,6,0,0,1,0.84054
82,296,1498,21392,10155,Inf,5,0,0,1,1.2423
82,304,1498,21392,838,Inf,1,0,0,0,1.1198
82,339,1498,21392,10259,Inf,2,0,0,0,0.375
82,343,1498,21392,840,Inf,6,0,0,1,0.84054
82,344,1498,21392,840,Inf,6,0,0,1,0.84054
82,375,1498,21392,840,Inf,6,0,0,1,0.84054
82,379,1498,21392,3695,Inf,2,0,0,0,1.1311
82,385,1498,21392,1468,Inf,5,0,0,0,0.29752
82,389,1498,21392,1468,Inf,5,0,0,0,0.29752
82,390,1498,21392,1468,Inf,5,0,0,0,0.29752
83,87,1498,7164,6365,Inf,11,0,0,0,1.4265
83,157,1498,7164,11803,Inf,13,0,0,0,0.73896
83,170,1498,7164,6365,Inf,11,0,0,0,1.4265
83,172,1498,7164,11724,Inf,14,0,0,0,0.71146
83,177,1498,7164,773,Inf,16,0,0,0,1.3886
83,178,1498,7164,834,Inf,13,0,0,0,0.73896
83,216,1498,7164,3695,Inf,12,0,0,0,1.6826
83,291,1498,7164,7763,Inf,10,0,0,0,0.55146
83,293,1498,7164,840,Inf,16,0,0,1,1.392
83,296,1498,7164,10155,Inf,15,0,0,1,1.7937
83,304,1498,7164,838,Inf,11,0,0,0,1.6712
83,339,1498,7164,10259,Inf,12,0,0,0,0.92646
83,343,1498,7164,840,Inf,16,0,0,1,1.392
83,344,1498,7164,840,Inf,16,0,0,1,1.392
83,375,1498,7164,840,Inf,16,0,0,1,1.392
83,379,1498,7164,3695,Inf,12,0,0,0,1.6826
83,385,1498,7164,1468,Inf,15,0,0,0,0.84898
83,389,1498,7164,1468,Inf,15,0,0,0,0.84898
83,390,1498,7164,1468,Inf,15,0,0,0,0.84898
87,157,1498,6365,11803,Inf,4,0,0,0,1.0625
87,170,1498,6365,6365,0,2,0,0,0,0
87,172,1498,6365,11724,Inf,5,0,0,0,1.035
87,177,1498,6365,773,Inf,7,0,0,0,1.7121
87,178,1498,6365,834,Inf,4,0,0,0,1.0625
87,216,1498,6365,3695,Inf,3,0,0,0,2.0061
87,291,1498,6365,7763,Inf,1,0,0,0,0.875
87,293,1498,6365,840,Inf,7,0,0,1,1.7155
87,296,1498,6365,10155,Inf,6,0,0,1,2.1173
87,304,1498,6365,838,Inf,2,0,0,0,1.9948
87,339,1498,6365,10259,2,3,0,0,0,2
87,343,1498,6365,840,Inf,7,0,0,1,1.7155
87,344,1498,6365,840,Inf,7,0,0,1,1.7155
87,375,1498,6365,840,Inf,7,0,0,1,1.7155
87,379,1498,6365,3695,Inf,3,0,0,0,2.0061
87,385,1498,6365,1468,Inf,6,0,0,0,1.1725
87,389,1498,6365,1468,Inf,6,0,0,0,1.1725
87,390,1498,6365,1468,Inf,6,0,0,0,1.1725
157,170,1498,11803,6365,Inf,4,0,0,0,1.0625
157,172,1498,11803,11724,Inf,7,0,0,0,0.3475
157,177,1498,11803,773,Inf,9,0,0,0,1.0246
157,178,1498,11803,834,Inf,6,0,0,0,0.375
157,216,1498,11803,3695,Inf,5,0,0,0,1.3186
157,291,1498,11803,7763,Inf,3,0,0,0,0.1875
157,293,1498,11803,840,Inf,9,0,0,1,1.028
157,296,1498,11803,10155,Inf,8,0,0,1,1.4298
157,304,1498,11803,838,Inf,4,0,0,0,1.3073
157,339,1498,11803,10259,Inf,5,0,0,0,0.5625
157,343,1498,11803,840,Inf,9,0,0,1,1.028
